gkz;haushaltshinweis;haushaltshinweis_name;unterabschnitt;unterabschnitt_name;postengruppe;postengruppe_name;betrag;jahr
40101;1;"ordentliche Ausgaben";024;Wahlamt;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";13262,23;2012
40101;1;"ordentliche Ausgaben";024;Wahlamt;620;"Personen- und Gütertransporte";1197,78;2012
40101;1;"ordentliche Ausgaben";024;Wahlamt;631;Telekommunikationsdienste;1076,36;2012
40101;1;"ordentliche Ausgaben";024;Wahlamt;700;Mietzinse;8836,89;2012
40101;1;"ordentliche Ausgaben";024;Wahlamt;728;"Entgelte für sonstige Leistungen";3355,23;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;042;Amtsausstattung;-759,37;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;043;Betriebsausstattung;10411,87;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";59024,50;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";32413,19;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;401;"Materialien (soweit nicht zugeordnet)";111417,75;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;500;"Geldbezüge von Beamten der Verwaltung";236617,29;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;501;"Geldbezüge der Beamten in handwerklicher Verwendung";111288,74;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";493345,15;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";1477686,91;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;560;" Reisegebühren";4651,90;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";90476,09;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";430586,00;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;600;Strom;411685,30;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;601;Gas;-235,70;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;602;Wasser;27933,57;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;603;Wärme;225317,59;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;614;"Instandhaltung von Gebäuden";16395,20;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;616;"Instandhaltung von Maschinen und maschinellen Anlagen";370161,52;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;617;"Instandhaltung von Fahrzeugen";928,92;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;618;"Instandhaltung von sonstigen Anlagen";24050,95;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;631;Telekommunikationsdienste;19217,16;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;650;"Zinsen für Finanzschulden - Inland";85272,27;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;670;Versicherungen;95056,47;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;700;Mietzinse;-3903786,57;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";321969,03;2012
40101;1;"ordentliche Ausgaben";029;Amtsgebäude;728;"Entgelte für sonstige Leistungen";262818,89;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;042;Amtsausstattung;1176,00;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;298;Rücklagen;264593,58;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";733,33;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";414,01;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;401;"Materialien (soweit nicht zugeordnet)";7713,05;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;457;Druckwerke;3001,04;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;500;"Geldbezüge von Beamten der Verwaltung";1456643,92;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";1382982,54;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;521;"Geldbezüge der ganzjährig beschäftigten Arbeiter";19890,74;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;560;" Reisegebühren";9743,76;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";119882,33;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";355748,30;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;590;"Freiwillige Sozialleistungen";672,00;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;610;"Instandhaltung von Grund und Boden";32429,15;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;618;"Instandhaltung von sonstigen Anlagen";377,22;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;620;"Personen- und Gütertransporte";166,31;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;630;Postdienste;38429,91;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;631;Telekommunikationsdienste;22384,10;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;642;Beratungskosten;400,00;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;650;"Zinsen für Finanzschulden - Inland";1398,54;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;653;"Zinsen für Finanzschulden - Ausland";349,26;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;670;Versicherungen;853,42;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;700;Mietzinse;347502,21;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";356,00;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;728;"Entgelte für sonstige Leistungen";43700,49;2012
40101;1;"ordentliche Ausgaben";030;Bauamt;729;"Sonstige Ausgaben";1857,93;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";043;Betriebsausstattung;2444,87;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";1832,89;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";401;"Materialien (soweit nicht zugeordnet)";10059,66;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";403;Handelswaren;500,00;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";457;Druckwerke;1106,30;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";500;"Geldbezüge von Beamten der Verwaltung";1162294,57;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";865025,34;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";521;"Geldbezüge der ganzjährig beschäftigten Arbeiter";3963,38;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";560;" Reisegebühren";17739,85;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";72600,67;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";229974,06;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";590;"Freiwillige Sozialleistungen";1120,00;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";618;"Instandhaltung von sonstigen Anlagen";52,38;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";620;"Personen- und Gütertransporte";7763,32;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";630;Postdienste;1219,84;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";631;Telekommunikationsdienste;14539,24;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";650;"Zinsen für Finanzschulden - Inland";44202,57;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";700;Mietzinse;447010,37;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";723;"Amtspauschalien und Repräsentationsausgaben";2389,25;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";728;"Entgelte für sonstige Leistungen";112483,25;2012
40101;1;"ordentliche Ausgaben";031;"Amt für Raumordnung und Raumplanung";729;"Sonstige Ausgaben";450,00;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;042;Amtsausstattung;41857,20;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";905,14;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;401;"Materialien (soweit nicht zugeordnet)";14700,26;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;403;Handelswaren;11999,21;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;457;Druckwerke;230,80;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;500;"Geldbezüge von Beamten der Verwaltung";167525,08;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";237761,70;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;560;" Reisegebühren";5849,76;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";17542,16;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";54953,46;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;618;"Instandhaltung von sonstigen Anlagen";1526,79;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;631;Telekommunikationsdienste;3191,33;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;700;Mietzinse;103944,74;2012
40101;1;"ordentliche Ausgaben";032;Vermessungsamt;728;"Entgelte für sonstige Leistungen";83786,69;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;042;Amtsausstattung;495,00;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";880,92;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;401;"Materialien (soweit nicht zugeordnet)";13090,78;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;457;Druckwerke;2238,09;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;500;"Geldbezüge von Beamten der Verwaltung";458859,26;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";336549,67;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;521;"Geldbezüge der ganzjährig beschäftigten Arbeiter";238606,08;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;560;" Reisegebühren";7958,50;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";33838,46;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";104083,62;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;618;"Instandhaltung von sonstigen Anlagen";109,50;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;631;Telekommunikationsdienste;7655,37;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;700;Mietzinse;36595,57;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;728;"Entgelte für sonstige Leistungen";9295,92;2012
40101;1;"ordentliche Ausgaben";033;Hochbauamt;729;"Sonstige Ausgaben";360,00;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;043;Betriebsausstattung;1432,20;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";1584,23;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;401;"Materialien (soweit nicht zugeordnet)";4974,61;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;457;Druckwerke;5419,96;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;500;"Geldbezüge von Beamten der Verwaltung";108168,82;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";69217,71;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;521;"Geldbezüge der ganzjährig beschäftigten Arbeiter";6116,23;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";6132,23;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";21783,95;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;590;"Freiwillige Sozialleistungen";4452,00;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;617;"Instandhaltung von Fahrzeugen";1289,27;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;618;"Instandhaltung von sonstigen Anlagen";247,70;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;630;Postdienste;6165,52;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;631;Telekommunikationsdienste;26573,25;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;670;Versicherungen;3864,10;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;700;Mietzinse;290360,97;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";257,80;2012
40101;1;"ordentliche Ausgaben";034;Tiefbauamt;728;"Entgelte für sonstige Leistungen";46692,34;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;298;Rücklagen;1227364,09;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";893,41;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;401;"Materialien (soweit nicht zugeordnet)";9041,71;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;457;Druckwerke;1623,49;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;500;"Geldbezüge von Beamten der Verwaltung";1076877,76;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";860963,07;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;521;"Geldbezüge der ganzjährig beschäftigten Arbeiter";12128,31;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;560;" Reisegebühren";21466,58;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";84117,32;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";234145,68;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;590;"Freiwillige Sozialleistungen";812,00;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;618;"Instandhaltung von sonstigen Anlagen";277,09;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;630;Postdienste;41923,79;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;631;Telekommunikationsdienste;18802,38;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;700;Mietzinse;273284,46;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;728;"Entgelte für sonstige Leistungen";7448,21;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;729;"Sonstige Ausgaben";2417,89;2012
40101;1;"ordentliche Ausgaben";050;Bezirksverwaltung;757;"Laufende Transferzahlungen an private Organisationen ohne Erwerbszweck";13267,30;2012
40101;1;"ordentliche Ausgaben";060;"Beiträge an Verbände, Vereine und sonstige Organisationen";726;"Mitgliedsbeiträge an Institutionen (im Inland)";86250,19;2012
40101;1;"ordentliche Ausgaben";061;"Sonstige Subventionen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";329266,67;2012
40101;1;"ordentliche Ausgaben";061;"Sonstige Subventionen";650;"Zinsen für Finanzschulden - Inland";128240,75;2012
40101;1;"ordentliche Ausgaben";061;"Sonstige Subventionen";653;"Zinsen für Finanzschulden - Ausland";104429,40;2012
40101;1;"ordentliche Ausgaben";061;"Sonstige Subventionen";754;"Laufende Transferzahlungen an sonstige Träger des öffentlichen Rechtes";29585,00;2012
40101;1;"ordentliche Ausgaben";061;"Sonstige Subventionen";755;"Laufende Transferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";60846,70;2012
40101;1;"ordentliche Ausgaben";061;"Sonstige Subventionen";757;"Laufende Transferzahlungen an private Organisationen ohne Erwerbszweck";7182208,89;2012
40101;1;"ordentliche Ausgaben";062;"Ehrungen und Auszeichnungen";403;Handelswaren;13709,33;2012
40101;1;"ordentliche Ausgaben";063;"Städtekontakte und Partnerschaften";401;"Materialien (soweit nicht zugeordnet)";471,45;2012
40101;1;"ordentliche Ausgaben";063;"Städtekontakte und Partnerschaften";403;Handelswaren;3044,29;2012
40101;1;"ordentliche Ausgaben";063;"Städtekontakte und Partnerschaften";631;Telekommunikationsdienste;335,23;2012
40101;1;"ordentliche Ausgaben";063;"Städtekontakte und Partnerschaften";723;"Amtspauschalien und Repräsentationsausgaben";10222,40;2012
40101;1;"ordentliche Ausgaben";063;"Städtekontakte und Partnerschaften";728;"Entgelte für sonstige Leistungen";801,00;2012
40101;1;"ordentliche Ausgaben";063;"Städtekontakte und Partnerschaften";757;"Laufende Transferzahlungen an private Organisationen ohne Erwerbszweck";1150,00;2012
40101;1;"ordentliche Ausgaben";070;Verfügungsmittel;729;"Sonstige Ausgaben";78020,27;2012
40101;1;"ordentliche Ausgaben";080;"Pensionen (soweit nicht aufgeteilt)";760;"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";42851493,45;2012
40101;1;"ordentliche Ausgaben";090;"Bezugsvorschüsse und Darlehen";256;"Nichtinvestitionsfördernde Darlehen und Bezugsvorschüsse an private Haushalte";100000,00;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";148,74;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";401;"Materialien (soweit nicht zugeordnet)";571,11;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";403;Handelswaren;171,14;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";500;"Geldbezüge von Beamten der Verwaltung";33676,59;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";131533,78;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";560;" Reisegebühren";1008,00;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";5740,71;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";30911,66;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";631;Telekommunikationsdienste;1713,03;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";700;Mietzinse;11930,08;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";723;"Amtspauschalien und Repräsentationsausgaben";423,10;2012
40101;1;"ordentliche Ausgaben";091;"Personalausbildung und Personalfortbildung";728;"Entgelte für sonstige Leistungen";130333,64;2012
40101;1;"ordentliche Ausgaben";094;Gemeinschaftspflege;042;Amtsausstattung;22084,34;2012
40101;1;"ordentliche Ausgaben";094;Gemeinschaftspflege;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";4298,93;2012
40101;1;"ordentliche Ausgaben";094;Gemeinschaftspflege;401;"Materialien (soweit nicht zugeordnet)";7210,44;2012
40101;1;"ordentliche Ausgaben";094;Gemeinschaftspflege;590;"Freiwillige Sozialleistungen";661388,69;2012
40101;1;"ordentliche Ausgaben";094;Gemeinschaftspflege;618;"Instandhaltung von sonstigen Anlagen";523,20;2012
40101;1;"ordentliche Ausgaben";094;Gemeinschaftspflege;728;"Entgelte für sonstige Leistungen";90756,97;2012
40101;1;"ordentliche Ausgaben";094;Gemeinschaftspflege;755;"Laufende Transferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";76392,00;2012
40101;1;"ordentliche Ausgaben";094;Gemeinschaftspflege;757;"Laufende Transferzahlungen an private Organisationen ohne Erwerbszweck";125489,70;2012
